videopath,text,entailment
k600_val_Um05ExTanZQ_000017_000027,A man deadlifting a set of weights with another man encouraging him from off camera and then the man stops deadlifting,0.522834837436676
k600_val_MJTFuhGikis_000243_000253,A group of people in a stadium are watching a lacrosse match.,0.7887052297592163
k600_val_MJTFuhGikis_000243_000253,A group of people in a stadium are playing a lacrosse match.,0.7863962650299072
k600_val_PUsfPD6SNE0_000004_000014,"Someone walks their large dog through the snow, the dog herself sinking a bit.",0.9462876319885254
k600_val_PUsfPD6SNE0_000004_000014,"Someone walks their large dog through the snow, the dog himself sinking a bit.",0.9511542916297911
msr-vtt_TrainValVideo_video5568,someone pours a hot liquid in a bowl over a live squid and it begins to move its tentacles,0.0204321183264255
msr-vtt_TrainValVideo_video5568,Someone pours a hot liquid in a bowl over a live squid and it stops moving its tentacles,0.0258286669850349
msr-vtt_TrainValVideo_video1766,students at a large school set at their desks in white uniform shirts,0.1407192498445511
msr-vtt_TrainValVideo_video1766,students at a large school set at their desks in blue uniform shirts,0.140719324350357
k600_val_5LyrfZP6Jes_000000_000010,Someone is filming a man milking a cow on tv while children are yelling in the background.,0.7460004091262817
k600_val_5LyrfZP6Jes_000000_000010,Someone is milking a cow on tv while children are yelling in the background before someone is filming,0.7373083829879761
k600_val_fPSVYl0DX4w_000038_000048,Several kids are walking around in the grass looking for something with bags.,0.6832552552223206
k600_val_fPSVYl0DX4w_000038_000048,Several kids are looking for something with bags before they walk around in the grass,0.7273188233375549
k600_val_v0PdeB-b7kM_000013_000023,Little children feeding the fish and the ducks in a pond.,0.3297502100467682
k600_val_v0PdeB-b7kM_000013_000023,Little children feeding the fish and the ducks in a pond after they run around the pond,0.3900600969791412
k600_val_YzTq85GBWiQ_000050_000060,A man is standing and counting money by pushing a bill from one hand into the other hand.,0.8105788230895996
k600_val_YzTq85GBWiQ_000050_000060,A man is standing and counting money by pulling a bill from one hand into the other hand.,0.8003512024879456
k600_val_WcMwgYSoEE0_000006_000016,A man is in a gym and conducting several forward lunges.,0.950702667236328
k600_val_WcMwgYSoEE0_000006_000016,A man is in a gym and conducting several backward lunges.,0.9289050698280334
tempo_videos_10491,smoke appears before a gentleman with grey hair and a white t-shirt bent over.,0.3736431300640106
tempo_videos_10491,smoke appears before a gentleman with grey hair and a white t-shirt standing up.,0.3678535223007202
k600_val_V2fllkKuUAc_000072_000082,A group of trapeze people are working to make people happy.,0.7910313606262207
k600_val_V2fllkKuUAc_000072_000082,A group of trapeze people are working to make people sad.,0.1594532877206802
k600_val_Nw4UOtDFzus_000024_000034,A man isrunning a power sander over a wooden floor.,0.7681899070739746
k600_val_Nw4UOtDFzus_000024_000034,A man is running a vacuum cleaner over a wooden floor.,0.2196594923734665
k600_val_43Etho3Mvlc_000444_000454,A group of young adults are playing volleyball in a gym full of people that are cheering.,0.8946044445037842
k600_val_43Etho3Mvlc_000444_000454,A group of young adults are cheering in a gym full of people that are playing volleyball,0.8026946187019348
k600_val_6fWlaHS1hb4_000037_000047,A group of people are on a stage performing a dance routine as music plays in the background.,0.954406201839447
k600_val_6fWlaHS1hb4_000037_000047,A group of people are on a stage performing a song as music plays in the background.,0.9207618236541748
tempo_videos_1890,the blue car stays in the center of the circle then the camera pans right,0.6430976390838623
tempo_videos_1890,the camera pans right then the blue car stays in the center of the circle,0.6519514918327332
k600_val_glnKBw9Cflg_000002_000012,"A male in a white shirt sitting on a sofa, playing a board game,",0.4071788191795349
k600_val_glnKBw9Cflg_000002_000012,"A male in a white shirt sitting on a sofa, playing a computer game,",0.5394271612167358
msr-vtt_TrainValVideo_video2224,music plays as a woman wearing a baseball cap washes and scrubs a horse s tail with shampoo,0.7548148036003113
msr-vtt_TrainValVideo_video2224,Music plays as a woman wearing a baseball cap scrubs a horse s tail with shampoo before washing the horse,0.6940122842788696
msr-vtt_TrainValVideo_video742,a foreign diplomat talks about a military campaign while a man translates his dialogue,0.2196567058563232
msr-vtt_TrainValVideo_video742,a foreign diplomat talks about a military campaign after a man translates his dialogue,0.2412470281124115
msr-vtt_TrainValVideo_video2620,a man and a woman are creating an alcoholic treat in a bowl and the man is drinking from the bottle,0.5764683485031128
msr-vtt_TrainValVideo_video2620,a man and a woman are creating an alcoholic treat in a bowl and the woman is drinking from the bottle,0.5742220878601074
k600_val_HLfyetIn9aw_000012_000022,A young girl talks about the present that her brother is opening.,0.8420557379722595
k600_val_HLfyetIn9aw_000012_000022,A young girl opens the present that her brother is talking about,0.6148521900177002
k600_val_sC07sF7GEwU_000006_000016,"On artificial turf, a young boy pushes a wheel chair around and an adult talks to him about it.",0.9302655458450316
k600_val_sC07sF7GEwU_000006_000016,"On artificial turf, a young boy talks to an adult about a wheel chair and then pushes it around",0.9113652110099792
k600_val_Vjvi5lBtJnQ_000012_000022,A child holds a newspaper while his parents watch him.,0.5479344129562378
k600_val_Vjvi5lBtJnQ_000012_000022,A child holds a newspaper after his parents watch him,0.4854423105716705
k600_val_-QRY9rDrJf0_000001_000011,A server folds a restaurant napkin quickly in a decorative way and then sets it aside.,0.791801929473877
k600_val_-QRY9rDrJf0_000001_000011,A server sets a restaurant napkin aside and then folds it quickly in a decorative way,0.663500964641571
msr-vtt_TrainValVideo_video6665,a amn is talking about apple cider vineger,0.4930771291255951
msr-vtt_TrainValVideo_video6665,a man is drinking apple cider vinegar,0.3721896111965179
k600_val_GEXEKvlofXY_000022_000032,People are rolling dice and moving game pieces while music is playing.,0.6752691864967346
k600_val_GEXEKvlofXY_000022_000032,People are rolling dice and moving game pieces after the music is playing,0.6041283011436462
k600_val_gAaHx-xUEwE_000018_000028,A boy swings a racket at a badminton shuttlecock and he misses.,0.5947690606117249
k600_val_gAaHx-xUEwE_000018_000028,A boy misses a badminton shuttlecock and then swings a racket at it,0.6065008640289307
k600_val_A44s5OopUM4_000009_000019,a man is competing in a track even by doing the shot put.,0.9038277864456176
k600_val_A44s5OopUM4_000009_000019,a man is competing in a track even by doing the 100 meter dash.,0.5436610579490662
msr-vtt_TrainValVideo_video42,a person is using a coputer,0.4472117722034454
msr-vtt_TrainValVideo_video42,a person is using a phone,0.5675431489944458
msr-vtt_TrainValVideo_video4116,a man is talking on a mobile phone,0.2469703257083892
msr-vtt_TrainValVideo_video4116,a man is talking on a landline phone,0.2179512232542038
tempo_videos_3399,a white sign appears on the far wall before the pitcher throws the all a second time,0.6519298553466797
tempo_videos_3399,A white sign appears on the far wall after the pitcher throws the all a second time,0.6172353625297546
msr-vtt_TrainValVideo_video2274,captain america discussing progress with other avengers,0.5352333784103394
msr-vtt_TrainValVideo_video2274,captain america fighting progress with other avengers,0.304964005947113
tempo_videos_9412,"a worker walks away from a tool, then the tool stands alone.",0.7696957588195801
tempo_videos_9412,"a worker walks towards a tool, then the tool stands alone.",0.6805844902992249
k600_val_Dy893TGfR-8_000029_000039,A man proposes to a woman on bended knee and then kisses the ring.,0.8764386177062988
k600_val_Dy893TGfR-8_000029_000039,A man kisses the ring and then proposes to a woman on bended knee,0.8603211641311646
k600_val_bNwMVXuF8C0_000046_000056,a man is showing his exercise routine while using two kettle bells.,0.9003198742866516
k600_val_bNwMVXuF8C0_000046_000056,a man is showing his exercise routine while using two barbells.,0.787190854549408
tempo_videos_4033,"after the jet passes overhead, it disappears over the orizon.",0.5971018075942993
tempo_videos_4033,The jet disappears over the horizon before it passes overhead,0.5878472328186035
msr-vtt_TrainValVideo_video147,a man cooking chicken,0.5764715075492859
msr-vtt_TrainValVideo_video147,a man eating chicken,0.4071782529354095
k600_val_hqDkZeUn1Mg_000043_000053,"A man is balancing on top of a rope while squatting, before standing upright and walking across.",0.6845625042915344
k600_val_hqDkZeUn1Mg_000043_000053,A man is standing upright and walking across the rope before squatting,0.5609242916107178
msr-vtt_TrainValVideo_video1073,ellen degeneres holds a plate of food in front of a woman who has her hands in her pockets,0.9338958859443665
msr-vtt_TrainValVideo_video1073,ellen degeneres holds a plate of food in front of a woman who has her hands in her pockets and the woman takes the plate,0.8816008567810059
k600_val_DYMW0kQ28T0_000010_000020,People watching and laughing while  someone doing a ski jump and falls.,0.2755089998245239
k600_val_DYMW0kQ28T0_000010_000020,People watching and laughing while someone falling and then doing a ski jump,0.3736461699008941
k600_val_RfqRFhfgFDQ_000055_000065,A priest gives a man a hug then changes towels.,0.4650208055973053
k600_val_RfqRFhfgFDQ_000055_000065,A priest changes towels then gives a man a hug,0.4368440210819244
k600_val_jlCKu2G7LvM_000083_000093,A young girl plays flute at a funeral service; a pianist is her duo.,0.7972320914268494
k600_val_jlCKu2G7LvM_000083_000093,A young girl plays flute at a funeral service; a guitarist is her duo.,0.7202401757240295
k600_val_V4eSpZvWntw_000113_000123,A woman is demonstrating how to bath a full grown horse.,0.8042777180671692
k600_val_V4eSpZvWntw_000113_000123,A woman is demonstrating how to bath a full grown dog.,0.1594552248716354
k600_val_Gxt8IMcBAqc_000004_000014,A newscaster speaks about gas prices a reporter approaches a driver at the gas pumps about the issue.,0.4892410337924957
k600_val_Gxt8IMcBAqc_000004_000014,A reporter approaches a driver at the gas pumps about the issue before a newscaster speaks about gas prices,0.4723380506038666
k600_val_MOU1ulzuypg_000543_000553,A woman is doing a large floral arrangement and demonstates how to add pearls to it,0.8217386603355408
k600_val_MOU1ulzuypg_000543_000553,A woman is demonstating how to add pearls to a large floral arrangement and then does it,0.857814610004425
k600_val_Y6GvJycngWI_000038_000048,A woman jogs on the sidewalk of a bridge as she listen to music on her headphones.,0.908697545528412
k600_val_Y6GvJycngWI_000038_000048,A woman walks on the sidewalk of a bridge as she listens to music on her headphones.,0.8730356693267822
msr-vtt_TrainValVideo_video330,a kid playing with a bunch of toys and then an adult tripping on the toys,0.3621476590633392
msr-vtt_TrainValVideo_video330,an adult tripping on the toys and then a kid playing with a bunch of toys,0.3870178163051605
msr-vtt_TrainValVideo_video1898,man narrating while a map of europe is displayed talking about the industrial revolution that started in england,0.1175770387053489
msr-vtt_TrainValVideo_video1898,man narrating while a map of europe is displayed talking about the industrial revolution that started in germany,0.1332324743270874
k600_val_O5LZv3B4ZPM_000080_000090,A man places washers on a wheel of a car that has been raised by a jack.,0.4930704534053802
k600_val_O5LZv3B4ZPM_000080_000090,A man places lug nuts on a wheel of a car that has been raised by a jack.,0.5787111520767212
msr-vtt_TrainValVideo_video5350,people are singing from video clips,0.1908420026302337
msr-vtt_TrainValVideo_video5350,people are dancing from video clips,0.1806851029396057
msr-vtt_TrainValVideo_video5827,an unseen man adds onions and garlic into a pan and stirs them with a fork,0.8074043989181519
msr-vtt_TrainValVideo_video5827,an unseen man stirs onions and garlic with a fork and then adds them into a pan,0.7757214307785034
msr-vtt_TrainValVideo_video1542,a man coaches a soccer team,0.6380983591079712
msr-vtt_TrainValVideo_video1542,a man plays soccer with a soccer team,0.8841913938522339
k600_val_ik1QjvyGGEQ_000003_000013,The three woman are posing for a picture after one woman receives an award.,0.9558121562004088
k600_val_ik1QjvyGGEQ_000003_000013,The three woman are posing for a picture before one woman receives an award,0.8478298783302307
msr-vtt_TrainValVideo_video2190,a man talks about sonic glasses,0.493090957403183
msr-vtt_TrainValVideo_video2190,a man talks about a sonic boom,0.5147390961647034
k600_val_jBNaXp62dDg_000002_000012,A man is at a bowling alley and he throws a strike.,0.6160489320755005
k600_val_jBNaXp62dDg_000002_000012,A man is at a bowling alley and he throws a gutter ball.,0.5675337314605713
msr-vtt_TrainValVideo_video5934,a man talks about a world of holograms blending in with the real world,0.531055748462677
msr-vtt_TrainValVideo_video5934,a man talks about a world of holograms that are not blending in with the real world,0.5008248686790466
k600_val_uloClGoCKTI_000102_000112,Man cleaning a tennis shoe with a toothbrush in a kitchen.,0.944216787815094
k600_val_uloClGoCKTI_000102_000112,Man cleaning a tennis shoe with a toothbrush in a bathroom.,0.7810574173927307
k600_val_OX0sYGIsD8A_000509_000519,A woman irons cloth while another woman wipes her gloved hands.,0.8404113054275513
k600_val_OX0sYGIsD8A_000509_000519,A woman irons cloth while another woman washes her gloved hands.,0.774219274520874
k600_val_7SLhk7mgozA_000150_000160,A man on a blue mat does push-ups quickly while someone counts them off.,0.7090745568275452
k600_val_7SLhk7mgozA_000150_000160,A man on a blue mat counts off while someone does push-ups quickly,0.6017829179763794
k600_val_R7VkMTAPjMc_000006_000016,A man is describing what he doing while he applies a tool to surface of something he is working on.,0.8298173546791077
k600_val_R7VkMTAPjMc_000006_000016,A man is describing what he doing while he applies a tool to surface of something he is sitting on.,0.8941874504089355
msr-vtt_TrainValVideo_video5852,a person is playing minecraft and talking at the same time,0.5228400230407715
msr-vtt_TrainValVideo_video5852,a person is talking and then playing minecraft,0.6713436245918274
k600_val_vb7sWgYOGpc_000077_000087,A little black baby is playing keyboard and dancing with the beat from the keyboard,0.8153414726257324
k600_val_vb7sWgYOGpc_000077_000087,A little black baby is dancing with the beat from the keyboard and then plays keyboard,0.737309992313385
k600_val_C9boKvSr3kU_000015_000025,a young baby and her dad as she tells him to play notes on the keyboard,0.3721892833709717
k600_val_C9boKvSr3kU_000015_000025,a young baby and her dad as he tells her to play notes on the keyboard,0.5631105899810791
k600_val_ZGIA3RHRMFc_000105_000115,A man is performing a break dance routine surrounded by a group clapping along,0.4950117170810699
k600_val_ZGIA3RHRMFc_000105_000115,A man is surrounded by a group clapping along before he performs a break dance routine,0.4317553341388702
k600_val_H19hCJbYBPU_000005_000015,A young man is welding the bumper of a red car.,0.4024461805820465
k600_val_H19hCJbYBPU_000005_000015,A young man is painting the bumper of a red car.,0.4071898758411407
k600_val_Q5Guq6bz2aI_000000_000010,A man and a woman were skiing through the mountains together.,0.6994457840919495
k600_val_Q5Guq6bz2aI_000000_000010,A man and a woman were hiking through the mountains together.,0.6065037250518799
k600_val_fS3qZwhKnfA_000401_000411,A group of people sitting around laughing and drinking at a bar.,0.9421384930610656
k600_val_fS3qZwhKnfA_000401_000411,A group of people sitting around eating and drinking at a bar.,0.9007483124732972
k600_val_lIbxBOgb2hM_000002_000012,"A man is greeting a group of people, while rock music plays in the background.",0.9153794646263124
k600_val_lIbxBOgb2hM_000002_000012,"A man is greeting a group of people, while country music plays in the background.",0.8209384679794312
k600_val_V4OgvLuc97s_000001_000011,Woman teaching toddler how to use a long trumpet.,0.5675353407859802
k600_val_V4OgvLuc97s_000001_000011,Woman teaching toddler how to use a toy trumpet.,0.5028059482574463
k600_val_csMjgpAgEbw_000002_000012,A young man taking a shot of a drink while his friends laugh.,0.5248844623565674
k600_val_csMjgpAgEbw_000002_000012,"A young man taking a shot of a drink while his friends laugh, then they leave the bar",0.4560214877128601
k600_val_sBPBUV2QxPU_000025_000035,"A man stands against a wall, runs, and then jumps over a pole.",0.3073541224002838
k600_val_sBPBUV2QxPU_000025_000035,"A man jumps over a pole, then runs, and then stands against a wall",0.288729578256607
tempo_videos_9456,dice are rolled for the second time then a person moves a blue pawn.,0.6282052993774414
tempo_videos_9456,dice are rolled for the second time then a person drops a blue pawn.,0.5653228759765625
msr-vtt_TrainValVideo_video3882,a boy is joyfully holding an unopened jurassic park toy,0.5742200613021851
msr-vtt_TrainValVideo_video3882,a boy is joyfully holding an opened jurassic park toy,0.629431426525116
msr-vtt_TrainValVideo_video4359,a robot is speaking to his boss and appears to be fired,0.5697495341300964
msr-vtt_TrainValVideo_video4359,a robot is speaking to his boss and is not fired,0.5415430665016174
k600_val_nnoxWLYfp8M_000000_000010,A commercial for the Monopoly board game which describes how the game is played.,0.2568079531192779
k600_val_nnoxWLYfp8M_000000_000010,A commercial for the Monopoly board game which describes how the game is won.,0.2508599162101745
k600_val_qNcTjhOhg0M_000005_000015,A man on a speeding jet ski catches a frisbee thrown by a man on shore.,0.2755087316036224
k600_val_qNcTjhOhg0M_000005_000015,A man on a speeding jet ski throws a frisbee caught by a man on shore,0.2955774366855621
k600_val_yKn4FhKOYOQ_000009_000019,A woman si speaking to a man across a window and playing chess.,0.3707461059093475
k600_val_yKn4FhKOYOQ_000009_000019,A man is speaking to a woman across a window and playing chess.,0.2302019745111465
msr-vtt_TrainValVideo_video4679,person is recording the street while driving,0.5087456703186035
msr-vtt_TrainValVideo_video4679,Person is driving after recording the street,0.4472154080867767
tempo_videos_3339,the person at the podium looks to the person in grey before they moved their feet.,0.7841140627861023
tempo_videos_3339,the person at the podium moved their feet before they looked to the person in grey,0.8281873464584351
k600_val_T2i8vZqFfLI_000001_000011,A boy plays Bach on his saxophone in front of a fireplace.,0.8412354588508606
k600_val_T2i8vZqFfLI_000001_000011,A boy plays Mozart on his saxophone in front of a fireplace.,0.825769305229187
k600_val_jHTIficLhwI_000056_000066,A kid  holding a ball throws  it into the basketball net as others cheer the kid in the background,0.3220981955528259
k600_val_jHTIficLhwI_000056_000066,A kid throws the ball into the basketball net as others cheer the kid in the background before holding the ball,0.2548072040081024
k600_val_lbMhI7UCCG8_000029_000039,A person is cheering on a person who is competing in a swimming competition.,0.8553026914596558
k600_val_lbMhI7UCCG8_000029_000039,A person is competing in a swimming competition after cheering on a person,0.5415417551994324
tempo_videos_1032,girl drives past a metal fence then the camera waddles,0.5167458057403564
tempo_videos_1032,The girl waddles past a metal fence then the camera drives,0.3977510929107666
k600_val_tVfchvUzaso_000002_000012,A burly man is chopping wood and standing by his chopped pile.,0.9553484916687012
k600_val_tVfchvUzaso_000002_000012,A burly man is chopping wood and sitting by his chopped pile.,0.7941322922706604
k600_val_LBwKG91jj0s_000046_000056,A woman running as fast as she can and then doing the long jump.,0.8050568699836731
k600_val_LBwKG91jj0s_000046_000056,A woman does the long jump and then runs as fast as she can,0.7216484546661377
k600_val_TApQ3ZwEFGo_000001_000011,A person jumps off a jump on skis and falls forward onto the snow.,0.7416490316390991
k600_val_TApQ3ZwEFGo_000001_000011,A person falls forward onto the snow and then jumps off a jump on skis,0.5207891464233398
msr-vtt_TrainValVideo_video4490,a man does some work on a house,0.4705069363117218
msr-vtt_TrainValVideo_video4490,a man does some work on a car,0.9825552105903624
k600_val_fGkCofp5hSA_000001_000011,People cheer as the team gains points to win the game in the field.,0.3428840637207031
k600_val_fGkCofp5hSA_000001_000011,"People cheer as the team wins the game in the field, then gain points",0.4071798026561737
k600_val_yYP7gwEjaf8_000073_000083,A teenager is playing a song on the guitar and singing along to it.,0.8503192067146301
k600_val_yYP7gwEjaf8_000073_000083,A teenager is singing along to the song and then plays it on the guitar,0.8330541849136353
msr-vtt_TrainValVideo_video638,a girl sings on the voice and the audience loves it,0.8679410815238953
msr-vtt_TrainValVideo_video638,a girl sings on the voice and the audience loves it and then the girl wins the show,0.5675265789031982
k600_val_vrSOcb5HWeY_000187_000197,A group of people are dancing at a latin night club.,0.90738046169281
k600_val_vrSOcb5HWeY_000187_000197,A group of people are sitting at a latin night club.,0.3121992945671081
k600_val_kKxFlb2rITE_000123_000133,"A young boy can be seen shooting a basketball, a little girl is also seen.",0.7090644240379333
k600_val_kKxFlb2rITE_000123_000133,"A little girl can be seen shooting a basketball, a young boy is also seen",0.4267112016677856
k600_val_ll91M5topgU_000002_000012,A man using a leaf blower next to a street in a grassy area completely covered in leaves.,0.8026943206787109
k600_val_ll91M5topgU_000002_000012,A man using a lawnmower next to a street in a grassy area completely covered in leaves.,0.5147171020507812
k600_val_WCzY3lX8DR4_000001_000011,a girl in green gets on top of a bull and gets ready to ride it,0.4351325333118438
k600_val_WCzY3lX8DR4_000001_000011,a girl in green gets on top of a bull and gets ready to fight it,0.3915746212005615
msr-vtt_TrainValVideo_video6742,a slideshow shows various images,0.2284153401851654
msr-vtt_TrainValVideo_video6742,a slideshow hides various images,0.2129068821668625
k600_val_t2h3I0HzQmU_000285_000295,A restaurant advertisement where people are sitting at tables and  others are walking by  the check out counter.,0.9225540161132812
k600_val_t2h3I0HzQmU_000285_000295,A restaurant advertisement where people are walking by the check out counter and others are sitting at tables,0.8981077075004578
msr-vtt_TrainValVideo_video4626,a woman gives voiceover of an animated science lesson regarding neurons,0.4705000817775726
msr-vtt_TrainValVideo_video4626,a woman gives voiceover of an animated science lesson regarding the brain,0.433445006608963
k600_val_fLDYtJ5oqMM_000001_000011,A woman is performing a dance as she swings balls of fire.,0.7445574402809143
k600_val_fLDYtJ5oqMM_000001_000011,A woman is performing a dance as she swings balls of ice.,0.2932834029197693
k600_val_PXg6UqAI7bo_000009_000019,A woman is swimming in a pro swimming pool to the end of the line.,0.7548021674156189
k600_val_PXg6UqAI7bo_000009_000019,A woman is swimming in a pro swimming pool to the start of the line.,0.7810485363006592
tempo_videos_9541,the boat is passed after a big green truck passes over the bridge.,0.6257570385932922
tempo_videos_9541,the boat is passed after a big green truck passes under the bridge.,0.6124552488327026
tempo_videos_1565,the man walks off stage before he walks back into frame from the right.,0.6596361994743347
tempo_videos_1565,the man walks back into frame from the right before he walks off stage,0.5809946060180664
k600_val_iIRkOTmg4lw_000195_000205,A woman pours olive oil on a spoon before dumping it into a bowl with ingredients in the bowl already.,0.8893868327140808
k600_val_iIRkOTmg4lw_000195_000205,A woman dumps the olive oil into a bowl with ingredients in the bowl already before pouring it on a spoon,0.6245391368865967
k600_val_Nh25jQx6Y38_000000_000010,A person skis over the water before falling flat on his face and his chute flies off.,0.3810197710990906
k600_val_Nh25jQx6Y38_000000_000010,A person falls flat on his face and his chute flies off before skiing over the water,0.2284054309129715
tempo_videos_2391,a girl in pink puts her hands over her mouth before leaving the screen,0.4892449975013733
tempo_videos_2391,a girl in pink leaves the screen before putting her hands over her mouth,0.4578095972537994
k600_val_9vNvLJ77B2w_000007_000017,A young man raises an axe over his head and throws it at a tree where it sticks.,0.4087707102298736
k600_val_9vNvLJ77B2w_000007_000017,A young man throws an axe at a tree where it sticks and then raises it over his head,0.667409360408783
k600_val_pv2Aiv6VfC0_000005_000015,A group of young people play rock paper scissors while chanting.,0.4334495365619659
k600_val_pv2Aiv6VfC0_000005_000015,A group of young people play rock paper scissors after chanting,0.4930866658687591
k600_val_ZZTbcfARMkM_000002_000012,"A young girl puts her hand in a bowl, then winks, smiles, and winks again.",0.6269816160202026
k600_val_ZZTbcfARMkM_000002_000012,"A young girl winks, smiles, and winks again, then puts her hand in a bowl",0.7445415258407593
msr-vtt_TrainValVideo_video7002,in a bike race the man unexpectedly lose his control and he thrown away from the bike but cleverly he escaped without injuries,0.7637033462524414
msr-vtt_TrainValVideo_video7002,in a bike race the man unexpectedly lose his control and he thrown away from the bike and he did not escape without injuries,0.6431035995483398
k600_val_N4QcbbaFG68_000032_000042,An individual falls off of a hover board and gets back on to give it another try.,0.3402057588100433
k600_val_N4QcbbaFG68_000032_000042,An individual gives it another try and falls off of a hover board,0.3931175172328949
tempo_videos_2866,then fish began to swim around the person's hand,0.3931168615818023
tempo_videos_2866,Fish began to swim around the person's hand before the person put the fish in the water,0.3780585825443268
k600_val_YkGod1DOGsQ_000123_000133,A lady is sitting in a chair while she plays the harp.,0.8082168102264404
k600_val_YkGod1DOGsQ_000123_000133,A lady is sitting in a chair while she plays the piano.,0.1582157611846923
k600_val_xVO0eDI3UJE_000242_000252,Fast music plays in the background as people ride snowmobiles.,0.5787357687950134
k600_val_xVO0eDI3UJE_000242_000252,Fast music plays in the background as people ride horses.,0.1053938716650009
tempo_videos_3917,man in hat waggles finger then the man makes a hand motion,0.744545578956604
tempo_videos_3917,man in hat makes a hand motion then waggles finger,0.7474566102027893
k600_val_w9G7CpkBBM0_000000_000010,A woman takes a large bite of a very large sandwich and then smiles and shakes her head.,0.8790196776390076
k600_val_w9G7CpkBBM0_000000_000010,A woman takes a large bite of a very large sandwich and then frowns and shakes her head.,0.86538165807724
k600_val_pjtnvk9AMLY_000008_000018,"A man is playing a flute outdoors, on a microphone.",0.9474515318870544
k600_val_pjtnvk9AMLY_000008_000018,"A man is playing a flute indoors, on a microphone.",0.4705031216144562
tempo_videos_12074,after an old lady looks at the camera,0.5855522155761719
tempo_videos_12074,after a young lady looks at the camera,0.6456191539764404
k600_val_9zzU7jGgxY4_000247_000257,A young boy talking about how to catch a football while another child watches in the background.,0.5479258894920349
k600_val_9zzU7jGgxY4_000247_000257,A young boy watches the other child catch a football while another child talks in the background,0.4760437905788421
tempo_videos_8881,the man turns on the sink before washing his camera.,0.2112464755773544
tempo_videos_8881,the man turns on the sink before washing his hands.,0.307363212108612
k600_val_hMu1AqRYMG8_000041_000051,In fast motion a man is shown building a wooden box while music plays.,0.3146370947360992
k600_val_hMu1AqRYMG8_000041_000051,In fast motion a man is shown destroying a wooden box while music plays.,0.2079603374004364
k600_val_Z1CgCiqWLI4_000000_000010,An infant is spoon fed orange food from someone not in the video.,0.8544778227806091
k600_val_Z1CgCiqWLI4_000000_000010,An infant is feeding himself orange food with a spoon.,0.9316167831420898
k600_val_3w29noJ77UE_000087_000097,The man is break dancing while the rest of the gang watch and join him.,0.7402012348175049
k600_val_3w29noJ77UE_000087_000097,The man is watching the rest of the gang break dancing while he joins them,0.5809908509254456
msr-vtt_TrainValVideo_video3769,the woman writes in the journal as the other woman sits in the big chair,0.5522253513336182
msr-vtt_TrainValVideo_video3769,the woman sits in the big chair as the other woman writes in the journal,0.6076841354370117
k600_val_vRcecUYj21o_000002_000012,"A person is wearing a heavy protective mask, and is doing some welding work with a torch.",0.9405322670936584
k600_val_vRcecUYj21o_000002_000012,"A person is wearing a heavy protective mask, and is doing some soldering work with a torch.",0.9140458703041076
k600_val_nCkAH-GOiKk_000000_000010,a little kid is climbing the stairs to get to the upper bed of the bunk bed,0.8578218221664429
k600_val_nCkAH-GOiKk_000000_000010,a little kid is climbing the stairs to get to the lower bed of the bunk bed,0.8653952479362488
tempo_videos_5593,the women dance before the men are seen,0.7864190936088562
tempo_videos_5593,the women dance after the men are seen,0.6940135955810547
msr-vtt_TrainValVideo_video1510,a small vehicle s tires are shown spinning and getting stuck in dirt,0.3121945559978485
msr-vtt_TrainValVideo_video1510,a small vehicle s tires are shown spinning and getting stuck in mud,0.2548051476478576
k600_val_3TY8DJZlaFU_000018_000028,The latest fad in weight loss is demonstrated with this state of the art contraption.,0.7987908720970154
k600_val_3TY8DJZlaFU_000018_000028,The latest fad in weight gain is demonstrated with this state of the art contraption.,0.3049679398536682
msr-vtt_TrainValVideo_video5998,a video is showing off a motorcycle to music,0.2393710613250732
msr-vtt_TrainValVideo_video5998,a video is showing off a car to music,0.1878863126039505
tempo_videos_586,the person is parachuting before they land,0.6306517720222473
tempo_videos_586,the person lands before they parachute,0.4071852564811706
k600_val_STfNHm18eL4_000003_000013,A newscaster talks about football on a TV sports program.,0.1396254599094391
k600_val_STfNHm18eL4_000003_000013,A newscaster talks about basketball on a TV sports program.,0.1363912373781204
k600_val_6KG6jPpzaW8_000016_000026,A group of friends are on a boat in rough waters on the ocean.,0.7818187475204468
k600_val_6KG6jPpzaW8_000016_000026,A group of friends are on a boat in rough waters on the ocean after the ocean is calm.,0.4911504685878753
k600_val_ZV9TDsO6nA8_000019_000029,A boy holds a small colorful snake in a pet shop as a man tells him to hold the tail.,0.3323307633399963
k600_val_ZV9TDsO6nA8_000019_000029,A boy holds a small colorful snake in a pet shop as a man tells him to hold the head,0.3707294166088104
msr-vtt_TrainValVideo_video5602,an espn sportscast in and out is discussing the potential of a football quarterback bradford,0.7373214364051819
msr-vtt_TrainValVideo_video5602,an espn sportscast in and out is discussing the potential of a football quarterback ryan,0.7825782895088196
msr-vtt_TrainValVideo_video2175,a little girl is reading a flashcard,0.7577569484710693
msr-vtt_TrainValVideo_video2175,a little girl is writing on a flashcard,0.394652396440506
k600_val_gS34t5uqSZw_000078_000088,A man explaining a golf stroke with a golf club on a course.,0.7592546939849854
k600_val_gS34t5uqSZw_000078_000088,A man playing a golf stroke with a golf club on a course.,0.9403094053268432
msr-vtt_TrainValVideo_video6748,a vlog of someone walking around a store,0.7727062106132507
msr-vtt_TrainValVideo_video6748,a vlog of someone running around a store,0.5415418744087219
